ORDERNUMBER,PRODUCTCODE,PROMOTION_NAME,CALC_SALES
13506,S68_1309,,8911.75
13508,S17_3566,,11998.26
13510,S59_4760,,12357.300000000001
13518,S50_4795,,9767.539999999999
13519,S55_1570,,3837.9
13520,S52_4221,,3381.63
13521,S70_4293,,10016.58
13522,S15_1527,,3468.24
13528,S56_3429,,5895.76
13531,S22_4685,,9036.24
13539,S13_2774,,4018.95
13542,S36_3184,,9113.44
13543,S67_2662,,10679.05
13550,S23_2970,,10857.08
13551,S12_2978,,4081.35
13555,S19_4290,,4973.28
13559,S18_1936,,3846.7400000000002
13561,S30_2296,,10241.28
13563,S66_1251,,5142.540000000001
13568,S33_2633,,5470.63
13573,S13_1599,,5442.67
13577,S30_3081,,7100.36
13581,S45_2058,,9884.16
13584,S35_4594,,4603.1900000000005
13588,S43_3537,,4776.75
13592,S24_2422,,9325.19
13595,S12_4885,,5189.59
13601,S28_3454,,5156.64
13602,S40_3392,,7213.44
13606,S58_2761,,6798.719999999999
13608,S50_4814,,7052.32
13611,S15_3742,,3638.98
13614,S48_4951,,6548.360000000001
13616,S18_2096,,5663.72
13620,S26_3525,,3609.06
13626,S55_2023,,4275.0
13628,S24_1078,,5063.76
13631,S18_4649,,10193.76
13636,S60_2045,,7710.8
13640,S44_2802,,6308.0599999999995
13644,S53_1146,,4584.0
13646,S69_3368,,6740.8
13650,S14_4243,,4848.22
13651,S20_1744,,3438.2400000000002
13667,S69_4886,,12581.25
13670,S12_4169,,8393.34
13674,S36_1838,,4154.7300000000005
13678,S42_1796,,7457.9
13681,S34_1460,,4082.16
13685,S23_1727,,14892.0
13689,S68_3738,,10477.08
13693,S17_4586,,6223.820000000001
13696,S62_1606,,9789.119999999999
13701,S60_3213,,6653.42
13705,S57_2103,,4189.5
13711,S41_3350,,8796.0
13714,S17_3104,,5320.0
13720,S20_3951,,3523.8499999999995
13724,S30_4343,,8133.499999999999
13726,S22_3779,,9861.5
13729,S20_1989,,3803.3599999999997
13738,S21_4784,,4838.490000000001
13740,S55_1872,,9780.75
13750,S31_1978,,5975.64
13757,S35_1399,,8126.4
13764,S29_1991,,8673.91
13767,S41_2871,,4206.3
13769,S42_3819,,5229.6
13770,S34_1651,,4578.96
13773,S24_2894,,6284.32
13774,S59_1229,,11516.1
13777,S66_1876,,4979.96
13780,S29_3096,,6076.48
13785,S42_3333,,3183.84
13789,S64_1878,,4790.339999999999
13791,S59_2862,,10016.02
13792,S47_1040,,5583.6
13794,S54_2209,,3887.5200000000004
13801,S55_3199,,3191.94
13802,S62_2349,,4197.0
13808,S38_1123,,3066.0
13810,S44_1464,,3821.92
13812,S11_3042,,11115.960000000001
13816,S43_2464,,3870.7999999999997
13820,S41_3679,,9427.86
13822,S13_1436,,3542.88
13828,S57_3457,,7283.24
13831,S42_4415,,7175.4800000000005
13836,S26_3904,,3950.8
13839,S63_3264,,3012.58
13840,S18_1993,,8515.0
13846,S15_1949,,3010.2000000000003
13847,S62_2505,,9130.359999999999
13853,S11_4410,,7610.75
13854,S50_3538,,8282.48
13856,S40_1203,,5306.4
13858,S10_2539,,8447.039999999999
13861,S47_4774,,6063.9
13863,S59_1702,,4236.320000000001
13867,S55_1554,,8844.12
13870,S37_2454,,4358.3
13884,S18_3593,,10719.45
13885,S23_1257,,3928.5
13887,S39_1419,,8974.349999999999
13895,S63_3952,,6736.71
13896,S12_4566,,5856.549999999999
13898,S49_3865,,9597.64
13903,S53_3099,,3202.6499999999996
13906,S17_4821,,10999.26
13915,S59_2342,,5688.82
13916,S30_3536,,6932.34
13918,S36_4997,,4122.55
13919,S17_4443,,11931.4
13923,S16_4608,,4621.2
13924,S14_1421,,8328.67
13928,S53_2730,,6781.92
13930,S56_3804,,6411.36
13931,S29_2722,,4476.49
13934,S36_4296,,10796.24
13935,S66_2701,,13857.33
13938,S25_1265,,3765.4399999999996
13940,S44_4705,,6073.92
13944,S54_4806,,6159.24
13945,S42_2604,,6937.84
13956,S39_2955,,6474.3
13960,S26_3825,,3115.35
13962,S48_2305,,3095.36
13964,S65_1655,,6811.5
13970,S28_1721,,5425.16
13973,S63_4474,,11778.640000000001
13974,S46_4898,,5922.8
13981,S12_2887,,14520.0
13984,S14_2711,,5592.51
13989,S34_2518,,4800.95
13996,S37_2239,,5215.08
14001,S51_1304,,8350.58
14005,S59_4384,,4450.8
14010,S54_4744,,7698.88
14016,S29_3673,,8968.0
14017,S23_2296,,6266.0
14023,S13_3845,,8497.28
14031,S25_4813,,4853.5199999999995
14037,S42_3078,,7043.1900000000005
14041,S49_2856,,3036.3
14047,S70_1013,,6393.13
14052,S37_1773,,5024.88
14056,S54_3460,,7892.599999999999
14059,S38_2871,,10042.5
14065,S56_1818,,3085.9500000000003
14069,S61_1764,,7695.370000000001
14075,S22_2162,,3059.32
14076,S19_3908,,6953.1
14080,S16_1492,,7920.639999999999
14082,S12_2294,,5901.0199999999995
14086,S69_2618,,4125.0599999999995
14088,S54_2822,,9781.0
14089,S15_4003,,5285.28
14091,S50_3554,,7945.759999999999
14092,S10_4513,,4770.09
14094,S50_3532,,8213.04
14095,S65_1683,,4378.42
14097,S39_1085,,5964.31
14101,S59_4150,,5941.099999999999
14106,S12_4250,,6970.04
14111,S44_1675,,7371.240000000001
14112,S36_3616,,7122.900000000001
14113,S66_1212,,4578.599999999999
14116,S27_1126,,6767.3
14117,S29_2705,,9887.26
14121,S12_1778,,11026.380000000001
14123,S47_1642,,8265.4
14128,S54_2073,,8415.75
14131,S43_1383,,7008.56
14132,S28_3495,,8668.1
14136,S50_4153,,9520.56
14138,S67_3434,,6394.71
14142,S23_4755,,5028.87
14144,S58_4453,,3506.1400000000003
14146,S40_2443,,4452.48
14155,S30_2550,,4065.5999999999995
14156,S66_1059,,4493.76
14157,S44_2489,,5703.5
14159,S31_1099,,7246.5599999999995
14166,S35_3958,,4138.2
14167,S41_3443,,3419.9199999999996
14170,S22_2605,,8511.56
14175,S26_4011,,4564.89
14179,S68_3732,,7912.799999999999
14183,S58_2558,,13368.6
14187,S55_3428,,5290.2300000000005
14188,S55_1362,,4578.8099999999995
14190,S29_1641,,5918.879999999999
14193,S30_2466,,5229.75
14205,S40_4329,,5758.5599999999995
14214,S30_3597,,6566.56
14216,S27_1973,,5778.54
14219,S44_3344,,7958.08
14225,S26_2227,,4858.360000000001
14231,S34_1158,,5932.45
14233,S21_1949,,4078.27
14236,S30_4506,,12604.98
14239,S55_2069,,5175.089999999999
14241,S19_3056,,7451.379999999999
14245,S10_2265,,3457.1200000000003
14247,S62_2447,,4757.8099999999995
14249,S34_1716,,3291.26
14253,S28_3031,,7141.75
14258,S15_3188,,8043.000000000001
14269,S52_4464,,5257.34
14271,S50_2127,,10596.49
14273,S49_1370,,9503.8
14275,S29_1164,,3038.44
14276,S39_4956,,3859.6800000000003
14280,S61_3917,,4793.8
14284,S49_4616,,4427.28
14292,S31_1308,,7405.199999999999
14293,S10_4329,,10922.85
14298,S52_1659,,7606.78
14300,S51_1590,,3116.34
14304,S40_3066,,4932.400000000001
14306,S60_2223,,10909.85
14308,S68_4050,,6167.15
14310,S62_4511,,3760.38
14311,S63_4728,,3514.35
14312,S62_4901,,10937.460000000001
14316,S55_1070,,6828.84
14320,S62_2019,,6962.67
14327,S31_2514,,3016.98
14334,S12_4894,,12916.8
14336,S31_3979,,7897.2300000000005
14339,S50_1204,,4820.549999999999
14345,S49_4533,,9506.08
14346,S51_3706,,11868.64
14349,S42_4299,,11424.76
14353,S62_2299,,7551.57
14356,S11_3768,,8350.6
14359,S30_2958,,3311.28
14363,S65_3062,,3282.2000000000003
14365,S33_3018,,9733.4
14368,S18_1306,,7962.799999999999
14372,S42_4708,,3378.24
14378,S46_1769,,5890.5
14381,S49_3226,,3499.06
14384,S21_2165,,12855.24
14386,S33_4264,,3317.0400000000004
14390,S22_1043,,3923.88
14393,S33_3562,,3298.1
14394,S30_1528,,5331.24
14396,S29_1447,,6859.65
14401,S43_2226,,7831.56
14402,S10_4048,,9496.24
14404,S28_3578,,7049.530000000001
14408,S62_2608,,3873.1499999999996
14415,S65_3609,,8741.04
14428,S21_4814,,6310.0
14433,S69_3347,,4640.08
14434,S46_4108,,5449.68
14437,S21_4386,,3570.7999999999997
14441,S68_3744,,11612.15
14442,S12_3103,,3034.7999999999997
14444,S16_2520,,8068.49
14447,S60_1636,,5985.98
14448,S23_4033,,9804.3
14461,S47_4768,,9175.769999999999
14465,S46_1151,,8831.769999999999
14468,S47_2026,,13380.12
14473,S21_3036,,12520.199999999999
14476,S40_2263,,8820.43
14480,S45_1740,,8541.0
14482,S45_1102,,4855.68
14484,S39_1106,,5576.0
14490,S33_4343,,4496.8
14492,S47_2315,,4385.28
14493,S13_2023,,4156.23
14497,S52_4990,,11275.199999999999
14501,S45_2751,,10238.27
14510,S68_4240,,5851.91
14513,S63_2957,,8112.6
14517,S34_4853,,7202.7
14522,S52_4685,,5668.2
14525,S43_2724,,6782.160000000001
14529,S66_2251,,6283.200000000001
14533,S53_1304,,3344.2799999999997
14540,S49_2264,,4880.6
14547,S17_2888,,4676.43
14550,S31_1212,,6887.759999999999
14556,S40_1622,,6314.88
14561,S35_1600,,8900.32
14564,S11_4148,,4047.66
14566,S43_4264,,4737.6
14567,S61_2363,,4849.56
14571,S18_2548,,10008.25
14579,S45_4935,,6103.28
14583,S63_2729,,10144.98
14584,S42_3343,,7302.360000000001
14588,S65_1447,,6978.469999999999
14589,S38_2584,,8664.88
14590,S22_2088,,11792.0
14598,S67_4829,,4713.16
14602,S38_2253,,6398.85
14604,S13_2819,,4781.84
14617,S61_2857,,10490.76
14619,S52_1321,,13783.58
14620,S64_1294,,6196.75
14621,S35_4466,,6019.5
14624,S66_4875,,4953.200000000001
14629,S14_3018,,10447.29
14630,S60_4307,,3068.31
14639,S33_4309,,11025.22
14642,S23_4015,,5108.48
14643,S30_1217,,6069.41
14647,S29_4624,,3320.28
14650,S60_1276,,4580.7300000000005
14651,S57_1099,,9088.86
14653,S24_4356,,6193.200000000001
14657,S17_2662,,11414.880000000001
14666,S60_2821,,4005.6800000000003
14670,S56_3869,,4509.72
14674,S34_3443,,8290.9
14678,S57_3182,,11893.73
14681,S27_2430,,3201.3799999999997
14685,S35_3254,,4855.68
14690,S43_2466,,3046.95
14693,S14_4562,,4791.8
14696,S15_3323,,9553.87
14697,S12_4036,,3245.68
14700,S53_1347,,4508.639999999999
14702,S31_3765,,9528.05
14704,S21_2816,,5376.6
14709,S36_3147,,3896.2000000000003
14714,S29_2211,,4870.32
14718,S67_3618,,5573.610000000001
14722,S41_4364,,3838.3999999999996
14724,S51_3980,,10371.35
14726,S19_1023,,6568.8
14727,S61_3303,,5843.25
14731,S55_2222,,6553.400000000001
14734,S30_3749,,9315.960000000001
14738,S61_3808,,5027.0
14739,S70_3201,,3234.66
14741,S63_4986,,3285.24
14743,S61_3169,,10646.230000000001
14744,S28_2736,,4946.039999999999
14745,S31_4744,,3382.3199999999997
14748,S67_3404,,5151.24
14753,S63_1842,,5573.96
14754,S37_3261,,6782.76
14756,S33_4554,,8660.84
14758,S27_2734,,10743.150000000001
14767,S40_4615,,9991.6
14770,S26_2780,,5292.0
14781,S31_2238,,6624.8
14782,S59_1163,,5901.660000000001
14787,S67_1897,,4499.8
14791,S25_1862,,11826.93
14792,S59_3360,,11923.2
14801,S52_1906,,3551.9399999999996
14804,S41_1222,,7408.86
14805,S26_3590,,5704.33
14806,S26_3546,,4753.68
14810,S69_3685,,3319.6099999999997
14812,S41_4018,,4860.7
14823,S61_2637,,11377.31
14832,S22_1803,,4431.9
14836,S16_1863,,5676.099999999999
14837,S26_4950,,8770.72
14844,S61_2973,,8185.199999999999
14848,S61_1350,,3485.0
14850,S65_2219,,9069.6
14852,S40_3614,,3653.28
14861,S18_1911,,5127.32
14862,S64_4094,,10991.0
14863,S21_3082,,4577.04
14866,S56_4142,,3827.34
14870,S17_4744,,10235.66
14873,S52_4322,,8359.800000000001
14876,S16_1548,,5364.32
14881,S56_2690,,6688.99
14883,S49_4210,,5347.700000000001
14885,S39_2068,,7004.48
14887,S10_3080,,5385.259999999999
14891,S36_1731,,4320.0
14893,S15_3092,,4319.7
14894,S57_2412,,8342.88
14898,S23_3718,,7541.34
14907,S48_3629,,5057.0
14911,S39_2762,,7968.15
14914,S65_1644,,9900.63
14918,S63_4462,,13846.34
14922,S48_2593,,9688.2
14926,S66_4339,,4439.38
14930,S21_3086,,12684.599999999999
14932,S43_1309,,7110.179999999999
14936,S34_4878,,5403.62
14941,S64_3598,,4844.7
14945,S63_2614,,3676.59
14948,S48_2052,,4451.21
14952,S29_3539,,5187.870000000001
14956,S68_2498,,3240.54
14958,S23_3307,,5279.4
14960,S52_3329,,6208.99
14967,S35_2576,,3118.0
14972,S13_1273,,3026.13
14974,S59_3389,,6522.1
14976,S23_1490,,5694.400000000001
14979,S39_4880,,7651.35
14981,S40_1860,,11391.36
14985,S11_4391,,5661.620000000001
14988,S10_3360,,5511.49
14989,S13_3901,,9683.31
14994,S45_3256,,8029.08
15001,S13_4705,,3794.9400000000005
15003,S60_2277,,8317.8
15007,S62_4721,,3404.7999999999997
15012,S34_2307,,4278.0
15019,S69_3682,,4421.49
15023,S65_3652,,10716.63
15033,S15_2047,,4155.84
15036,S19_1635,,3303.1800000000003
15043,S11_3874,,12789.66
15044,S45_2057,,3818.76
15049,S48_4096,,3947.0
15053,S51_3579,,11022.0
15062,S56_2110,,7651.02
15071,S29_4012,,12958.17
15078,S48_4441,,3737.96
15085,S39_2598,,5401.44
15097,S59_1992,,8263.08
15098,S68_1189,,8604.0
15102,S52_2938,,13539.32
15108,S27_4745,,4394.7
15112,S36_4470,,3711.3199999999997
15113,S70_3403,,6288.0
15119,S28_2589,,5604.8
15122,S62_3179,,9438.34
15133,S67_2564,,6538.56
15137,S15_3424,,11005.92
15142,S60_1664,,6064.26
15151,S20_1105,,3708.4800000000005
15154,S49_3806,,8333.92
15162,S24_1167,,6181.96
15166,S68_2180,,6417.700000000001
15167,S24_4618,,7053.45
15169,S10_1502,,7224.860000000001
15175,S36_2837,,4669.58
15178,S51_1785,,9899.279999999999
15191,S22_1029,,8057.82
15194,S66_3194,,8252.199999999999
15198,S53_1888,,10543.29
15202,S29_2662,,6557.76
15204,S34_1758,,8167.68
15213,S12_4244,,9325.800000000001
15217,S26_2570,,4459.52
15219,S29_4115,,3043.2
15222,S33_3328,,3339.96
15227,S46_4298,,11774.400000000001
15228,S25_1593,,4505.530000000001
15231,S15_1864,,8071.780000000001
15233,S26_3629,,3015.48
15236,S51_3814,,3108.48
15242,S35_1645,,3072.96
15248,S39_1151,,6611.039999999999
15255,S69_3218,,7241.71
15258,S45_1776,,3790.12
15265,S22_1802,,4947.0
15268,S41_2574,,10318.83
15272,S19_2416,,7035.0
15274,S48_1769,,13014.04
15277,S50_2346,,14081.85
15281,S55_4308,,6010.4
15282,S60_1050,,9425.13
15284,S43_2915,,4167.55
15289,S23_1416,,3376.88
15296,S40_3101,,3555.0
15302,S69_1686,,4553.64
15307,S32_1807,,4069.45
15308,S10_4316,,6206.49
15310,S41_2185,,10126.050000000001
15317,S62_3110,,3208.92
15320,S33_4481,,5666.0199999999995
15323,S66_2317,,10704.199999999999
15324,S41_1557,,8163.62
15326,S35_2584,,8784.77
15328,S67_3226,,10620.0
15330,S58_3918,,8963.84
15333,S54_3809,,4324.5
15341,S43_3623,,10282.5
15344,S69_1396,,3211.52
15346,S28_1414,,4265.04
15347,S26_1126,,4567.0
15351,S49_3036,,5408.32
15352,S42_2575,,6296.94
15358,S32_1915,,3450.44
15361,S51_4785,,3734.7499999999995
15365,S47_4099,,4081.7400000000002
15366,S23_3569,,3099.0
15368,S38_2393,,7241.780000000001
15369,S60_4895,,3280.35
15374,S53_3352,,4621.89
15378,S26_2400,,3889.8600000000006
15380,S66_2576,,3007.25
15382,S26_4655,,9282.26
15385,S40_3506,,7680.120000000001
15387,S22_2489,,7062.3
15390,S18_2257,,6485.96
15392,S12_1573,,10222.74
15399,S16_4762,,9700.02
15400,S50_1533,,5633.860000000001
15403,S41_1134,,5736.799999999999
15408,S57_4471,,9608.210000000001
15415,S25_1810,,5713.26
15419,S69_3191,,3515.4300000000003
15429,S60_3999,,5661.62
15431,S63_2246,,3158.26
15436,S33_4286,,6449.74
15439,S64_3605,,3615.12
15441,S23_4475,,6256.4
15446,S41_3636,,3000.42
15452,S60_3793,,9106.1
15458,S53_2517,,5434.0
15463,S58_2422,,4341.12
15470,S39_4650,,4578.4
15471,S48_1493,,5232.4800000000005
15472,S37_3749,,10353.0
15476,S15_1362,,11324.5
15477,S18_2159,,5412.75
15480,S49_4166,,4654.46
15483,S22_2568,,3207.1499999999996
15485,S68_1918,,6832.35
15495,S35_3247,,8329.96
15496,S66_2195,,4621.96
15499,S29_1652,,8632.88
15500,S45_2545,,14892.0
15505,S59_4197,,3219.75
15509,S33_2420,,8933.4
15510,S40_4664,,9965.2
15513,S47_1928,,8584.8
15516,S24_1569,,4344.900000000001
15518,S66_4089,,7353.6
15522,S30_3492,,4396.41
15523,S28_4777,,9432.9
15524,S62_2619,,3188.02
15527,S60_4206,,5739.650000000001
15530,S19_2527,,8129.59
15541,S28_2337,,4710.16
15547,S15_1737,,5384.4
15549,S45_3554,,3744.5200000000004
15553,S43_1450,,6606.68
15555,S37_1638,,3547.04
15556,S59_4820,,10342.199999999999
15558,S29_4393,,9882.18
15560,S50_2168,,5083.259999999999
15562,S47_3556,,8225.01
15563,S24_2200,,9464.16
15566,S48_1621,,7387.86
15568,S24_1149,,6346.759999999999
15574,S56_3334,,3101.8500000000004
15579,S17_1322,,5731.200000000001
15584,S20_4298,,6627.28
15586,S40_3750,,4132.41
15599,S34_1076,,5499.2
15609,S63_1275,,9363.9
15612,S46_2328,,10754.76
15616,S59_3215,,4580.400000000001
15625,S29_1439,,4511.55
15627,S38_4475,,3001.79
15629,S65_1282,,11185.44
15632,S14_2203,,4966.5
15634,S65_3379,,13240.7
15641,S53_3540,,5731.5599999999995
15644,S29_2249,,5232.900000000001
15647,S67_1703,,9697.44
15648,S53_2766,,5355.18
15650,S56_2396,,5807.88
15653,S57_1746,,12420.650000000001
15661,S21_3981,,8842.96
15673,S51_2402,,12647.16
15678,S18_2190,,4069.2
15681,S47_3156,,4937.82
15683,S46_2490,,7177.87
15686,S10_3534,,7808.0
15690,S22_2282,,6548.0
15691,S38_2090,,10042.539999999999
15698,S14_1702,,7744.42
15704,S10_4881,,3582.7999999999997
15709,S62_4224,,7019.16
15713,S26_2166,,3236.8599999999997
15717,S13_1786,,10299.8
15721,S43_3283,,3719.25
15725,S67_1851,,7880.610000000001
15726,S12_2591,,9328.32
15732,S40_1827,,10605.95
15734,S59_1339,,3070.02
15736,S59_2821,,11895.5
15739,S68_2097,,5579.28
15741,S38_2060,,7465.5
15747,S52_1093,,3994.46
15748,S50_3213,,10930.039999999999
15749,S59_4127,,4824.2
15752,S17_2862,,8375.949999999999
15754,S69_3841,,3250.45
15757,S69_1300,,4852.639999999999
15758,S40_2647,,8941.28
15762,S18_1497,,7694.05
15764,S14_1991,,3596.31
15768,S39_4943,,13274.24
15773,S17_2350,,3418.32
15777,S31_1351,,3110.93
15781,S39_3981,,3597.27
15784,S41_1824,,3847.7699999999995
15787,S42_3321,,3506.76
15791,S10_1961,,4738.58
15792,S30_2840,,3611.33
15794,S30_4375,,6669.0
15797,S51_1980,,3642.42
15801,S63_4548,,8300.949999999999
15809,S47_1242,,3833.28
15813,S48_3434,,5134.84
15814,S16_1077,,10992.73
15825,S63_1873,,3935.7
15829,S25_2362,,3030.4300000000003
15831,S53_1386,,5925.18
15835,S56_4849,,7817.04
15838,S19_2273,,6438.37
15844,S39_2228,,9797.58
15849,S45_4044,,6595.2
15852,S23_3987,,10392.199999999999
15858,S21_4138,,10034.820000000002
15859,S39_4878,,3607.23
15861,S43_1207,,4492.59
15863,S41_1699,,5123.16
15867,S62_3364,,8470.63
15876,S49_2687,,3466.56
15883,S40_1165,,5989.2
15885,S52_3820,,6890.400000000001
15886,S43_2696,,6123.7
15888,S15_2726,,7831.799999999999
15889,S30_2901,,13293.29
15892,S17_3310,,6492.42
15895,S38_2544,,5693.4
15901,S55_2235,,10800.9
15904,S31_1233,,10079.2
15907,S18_1574,,3803.7000000000003
15910,S44_4769,,12497.550000000001
15914,S36_4912,,5001.59
15922,S65_4508,,3657.04
15926,S13_4148,,6442.41
15928,S20_2019,,6886.63
15931,S61_1545,,4286.0
15935,S39_1647,,4829.66
15937,S30_3607,,4013.64
15942,S59_2579,,11353.96
15943,S46_2963,,8711.02
15944,S42_1098,,3954.6
15948,S37_2787,,4927.0
15952,S65_3416,,5876.530000000001
15960,S19_2995,,4444.4400000000005
15962,S49_2352,,10616.4
15966,S43_2103,,8307.34
15970,S14_3636,,3790.7999999999997
15973,S39_2937,,10606.96
15976,S46_3974,,9693.630000000001
15980,S27_4350,,8134.0
15984,S68_4295,,4635.14
15985,S20_4949,,4546.410000000001
15986,S50_1184,,5000.2
15993,S58_3119,,3338.94
15995,S27_2795,,7990.4
15996,S27_2553,,6052.0
16002,S67_1321,,5379.75
16006,S40_2046,,5861.79
16010,S59_3535,,4303.52
16021,S55_4950,,11053.91
16025,S26_3908,,6073.9
16030,S45_2931,,3029.0
16032,S59_4953,,9497.28
16042,S16_3485,,3939.8399999999997
16046,S68_3169,,6609.999999999999
16048,S51_1717,,3567.84
16051,S27_4228,,5791.42
16052,S58_1292,,4452.66
16056,S11_2133,,6522.39
16058,S44_4732,,3911.88
16061,S34_1350,,3494.01
16065,S61_2345,,9974.18
16067,S27_4783,,5386.09
16069,S60_3320,,4138.08
16074,S48_3133,,6730.72
16077,S10_4880,,7396.2
16080,S60_1368,,6206.76
16082,S31_4302,,3860.4
16084,S35_4986,,13886.94
16086,S54_2993,,6820.48
16094,S53_1984,,5300.0
16098,S57_2766,,10494.12
16100,S57_3397,,4268.7
16102,S66_3475,,4482.86
16114,S18_1863,,3570.1499999999996
16121,S10_2515,,4098.2699999999995
16126,S68_3223,,4983.16
16129,S38_1321,,4551.75
16134,S70_1886,,4708.7300000000005
16136,S23_1553,,9961.32
16137,S23_3236,,9724.5
16138,S63_4684,,9052.2
16141,S66_3706,,3310.2
16150,S46_3668,,3668.16
16151,S49_2990,,3521.3999999999996
16153,S64_1938,,3146.88
16154,S24_2576,,4545.8
16156,S48_2088,,4167.36
16159,S67_1619,,12122.189999999999
16163,S31_4009,,3311.62
16166,S69_3526,,3752.68
16168,S23_2102,,6263.1
16170,S47_4429,,8058.6
16171,S46_2731,,6540.15
16176,S64_1069,,8972.94
16178,S43_1168,,11568.099999999999
16184,S53_3028,,5147.21
16186,S35_1209,,10966.480000000001
16189,S19_3056,,5627.74
16204,S23_4439,,3148.6400000000003
16207,S15_1563,,4398.26
16208,S41_4345,,10725.119999999999
16212,S36_4391,,8005.5
16217,S62_2488,,7317.66
16219,S47_3317,,9859.490000000002
16222,S18_3164,,11144.509999999998
16227,S53_4554,,7119.36
16229,S35_1195,,8992.83
16230,S40_1985,,7928.6900000000005
16238,S33_2393,,6970.68
16240,S28_1120,,3532.83
16247,S28_3696,,9119.22
16250,S52_2064,,3518.64
16252,S25_3293,,6182.95
16253,S68_3005,,6558.9800000000005
16254,S63_3305,,11679.5
16256,S18_2538,,3609.0000000000005
16260,S18_2065,,6988.799999999999
16262,S41_1385,,12028.35
16266,S59_3548,,5640.8
16269,S14_1104,,4593.6
16273,S47_4301,,4203.94
16276,S60_4491,,3251.25
16277,S51_3973,,3590.7799999999997
16279,S43_1713,,3233.06
16282,S19_2953,,8485.0
16288,S61_2924,,11793.72
16293,S40_1907,,7220.16
16295,S37_1814,,5616.54
16302,S68_1723,,3710.52
16306,S36_3130,,11269.019999999999
16307,S54_3147,,4821.96
16308,S11_4321,,3393.9
16312,S10_3162,,4502.35
16315,S28_3116,,6264.719999999999
16319,S11_4060,,5971.8
16326,S62_2176,,4392.77
16328,S60_2877,,11042.65
16331,S33_2812,,5896.84
16332,S21_2599,,7369.049999999999
16334,S66_1805,,3076.36
16343,S53_4789,,4176.8
16345,S57_4508,,5803.38
16350,S45_4691,,3629.8100000000004
16353,S32_4430,,11284.8
16354,S32_1745,,5979.3
16357,S26_4996,,5563.35
16361,S52_2781,,3904.78
16364,S18_4190,,12336.31
16368,S26_1972,,4047.54
16373,S45_4802,,8578.08
16378,S67_4149,,3202.8
16381,S48_2831,,5698.030000000001
16385,S31_2806,,11751.42
16389,S61_2292,,7452.48
16390,S15_4082,,7871.5
16396,S53_3100,,5234.04
16400,S57_2627,,4585.4400000000005
16403,S24_1903,,5464.0199999999995
16406,S58_3663,,7860.839999999999
16408,S14_4830,,4523.58
16409,S13_2038,,13617.45
16410,S31_4959,,3094.52
16412,S35_4364,,12684.36
16414,S21_3107,,10732.1
16418,S61_4128,,9780.4
16423,S53_4297,,6591.55
16426,S62_3158,,7331.0
16428,S19_1712,,3842.54
16432,S34_2849,,7153.28
16434,S20_2618,,9999.84
16436,S51_1971,,3974.88
16440,S17_3696,,6779.08
16442,S20_1591,,3476.2200000000003
16446,S54_2198,,3421.0800000000004
16453,S42_4631,,8832.63
16456,S67_2829,,3047.5499999999997
16459,S63_2366,,10617.05
16463,S21_4330,,5347.72
16466,S10_3370,,3347.6800000000003
16467,S30_3161,,8457.890000000001
16472,S56_3586,,3899.5000000000005
16476,S68_2689,,4930.92
16477,S62_1989,,3893.95
16481,S64_1328,,3877.7400000000002
16483,S24_1931,,7811.1
16487,S62_4219,,7564.400000000001
16490,S55_3930,,7793.650000000001
16492,S58_4898,,10992.0
16501,S50_2503,,6266.12
16505,S51_3146,,3261.0
